ts,security_id,mark_type,mark
2025-01-20,BOND_A,CLEAN_PRICE,100.4453
2025-01-20,BOND_B,CLEAN_PRICE,100.9470
2025-01-21,BOND_A,CLEAN_PRICE,100.5196
2025-01-21,BOND_B,CLEAN_PRICE,101.0373
2025-01-22,BOND_A,CLEAN_PRICE,100.5467
2025-01-22,BOND_B,CLEAN_PRICE,101.0616
2025-01-23,BOND_A,CLEAN_PRICE,100.5558
2025-01-23,BOND_B,CLEAN_PRICE,101.1123
2025-01-24,BOND_A,CLEAN_PRICE,100.6275
2025-01-24,BOND_B,CLEAN_PRICE,101.0825
2025-01-25,BOND_A,CLEAN_PRICE,100.6431
2025-01-25,BOND_B,CLEAN_PRICE,101.1905
2025-01-26,BOND_A,CLEAN_PRICE,100.5749
2025-01-26,BOND_B,CLEAN_PRICE,101.2462
2025-01-27,BOND_A,CLEAN_PRICE,100.7478
2025-01-27,BOND_B,CLEAN_PRICE,101.2051
2025-01-28,BOND_A,CLEAN_PRICE,100.7495
2025-01-28,BOND_B,CLEAN_PRICE,101.3289
2025-01-29,BOND_A,CLEAN_PRICE,100.7686
2025-01-29,BOND_B,CLEAN_PRICE,101.3135
2025-01-30,BOND_A,CLEAN_PRICE,100.8433
2025-01-30,BOND_B,CLEAN_PRICE,101.3027
2025-01-31,BOND_A,CLEAN_PRICE,100.9016
2025-01-31,BOND_B,CLEAN_PRICE,101.3685
2025-02-01,BOND_A,CLEAN_PRICE,100.9696
2025-02-01,BOND_B,CLEAN_PRICE,101.3908
2025-02-02,BOND_A,CLEAN_PRICE,100.9762
2025-02-02,BOND_B,CLEAN_PRICE,101.4118
2025-02-03,BOND_A,CLEAN_PRICE,100.9755
2025-02-03,BOND_B,CLEAN_PRICE,101.4937
2025-02-04,BOND_A,CLEAN_PRICE,101.0360
2025-02-04,BOND_B,CLEAN_PRICE,101.4705
2025-02-05,BOND_A,CLEAN_PRICE,101.0237
2025-02-05,BOND_B,CLEAN_PRICE,101.5509
2025-02-06,BOND_A,CLEAN_PRICE,101.0750
2025-02-06,BOND_B,CLEAN_PRICE,101.5545
2025-02-07,BOND_A,CLEAN_PRICE,101.1116
2025-02-07,BOND_B,CLEAN_PRICE,101.6016
2025-02-08,BOND_A,CLEAN_PRICE,101.1300
2025-02-08,BOND_B,CLEAN_PRICE,101.6804
2025-02-09,BOND_A,CLEAN_PRICE,101.2346
2025-02-09,BOND_B,CLEAN_PRICE,101.5972
2025-02-10,BOND_A,CLEAN_PRICE,101.2172
2025-02-10,BOND_B,CLEAN_PRICE,101.6972
2025-02-11,BOND_A,CLEAN_PRICE,101.2075
2025-02-11,BOND_B,CLEAN_PRICE,101.7577
2025-02-12,BOND_A,CLEAN_PRICE,101.2433
2025-02-12,BOND_B,CLEAN_PRICE,101.8262
2025-02-13,BOND_A,CLEAN_PRICE,101.3049
2025-02-13,BOND_B,CLEAN_PRICE,101.8098
2025-02-14,BOND_A,CLEAN_PRICE,101.3708
2025-02-14,BOND_B,CLEAN_PRICE,101.7751
2025-02-15,BOND_A,CLEAN_PRICE,101.3589
2025-02-15,BOND_B,CLEAN_PRICE,101.8619
2025-02-16,BOND_A,CLEAN_PRICE,101.4088
2025-02-16,BOND_B,CLEAN_PRICE,101.8776
2025-02-17,BOND_A,CLEAN_PRICE,101.3767
2025-02-17,BOND_B,CLEAN_PRICE,101.9379
2025-02-18,BOND_A,CLEAN_PRICE,101.4263
2025-02-18,BOND_B,CLEAN_PRICE,101.9524
2025-02-19,BOND_A,CLEAN_PRICE,101.5036
2025-02-19,BOND_B,CLEAN_PRICE,101.9411
2025-02-20,BOND_A,CLEAN_PRICE,101.4911
2025-02-20,BOND_B,CLEAN_PRICE,102.0318
2025-02-21,BOND_A,CLEAN_PRICE,101.4966
2025-02-21,BOND_B,CLEAN_PRICE,102.0376
2025-02-22,BOND_A,CLEAN_PRICE,101.4884
2025-02-22,BOND_B,CLEAN_PRICE,102.0723
2025-02-23,BOND_A,CLEAN_PRICE,101.6240
2025-02-23,BOND_B,CLEAN_PRICE,102.1050
2025-02-24,BOND_A,CLEAN_PRICE,101.5754
2025-02-24,BOND_B,CLEAN_PRICE,102.1162
2025-02-25,BOND_A,CLEAN_PRICE,101.6088
2025-02-25,BOND_B,CLEAN_PRICE,102.1818
2025-02-26,BOND_A,CLEAN_PRICE,101.6771
2025-02-26,BOND_B,CLEAN_PRICE,102.1221
2025-02-27,BOND_A,CLEAN_PRICE,101.7035
2025-02-27,BOND_B,CLEAN_PRICE,102.1790
2025-02-28,BOND_A,CLEAN_PRICE,101.7276
2025-02-28,BOND_B,CLEAN_PRICE,102.1308
2025-03-01,BOND_A,CLEAN_PRICE,101.7368
2025-03-01,BOND_B,CLEAN_PRICE,102.2886
2025-03-02,BOND_A,CLEAN_PRICE,101.7771
2025-03-02,BOND_B,CLEAN_PRICE,102.2790
2025-03-03,BOND_A,CLEAN_PRICE,101.8135
2025-03-03,BOND_B,CLEAN_PRICE,102.2374
2025-03-04,BOND_A,CLEAN_PRICE,101.8367
2025-03-04,BOND_B,CLEAN_PRICE,102.2907
2025-03-05,BOND_A,CLEAN_PRICE,101.8364
2025-03-05,BOND_B,CLEAN_PRICE,102.3565
2025-03-06,BOND_A,CLEAN_PRICE,101.8255
2025-03-06,BOND_B,CLEAN_PRICE,102.3588
2025-03-07,BOND_A,CLEAN_PRICE,101.8469
2025-03-07,BOND_B,CLEAN_PRICE,102.3491
2025-03-08,BOND_A,CLEAN_PRICE,101.8766
2025-03-08,BOND_B,CLEAN_PRICE,102.3917
2025-03-09,BOND_A,CLEAN_PRICE,101.8885
2025-03-09,BOND_B,CLEAN_PRICE,102.4274
2025-03-10,BOND_A,CLEAN_PRICE,101.9440
2025-03-10,BOND_B,CLEAN_PRICE,102.3942
2025-03-11,BOND_A,CLEAN_PRICE,101.9759
2025-03-11,BOND_B,CLEAN_PRICE,102.4405
2025-03-12,BOND_A,CLEAN_PRICE,102.0228
2025-03-12,BOND_B,CLEAN_PRICE,102.4398
2025-03-13,BOND_A,CLEAN_PRICE,102.0206
2025-03-13,BOND_B,CLEAN_PRICE,102.4848
2025-03-14,BOND_A,CLEAN_PRICE,102.0112
2025-03-14,BOND_B,CLEAN_PRICE,102.5781
2025-03-15,BOND_A,CLEAN_PRICE,102.0152
2025-03-15,BOND_B,CLEAN_PRICE,102.5273
2025-03-16,BOND_A,CLEAN_PRICE,102.0200
2025-03-16,BOND_B,CLEAN_PRICE,102.5322
2025-03-17,BOND_A,CLEAN_PRICE,102.0538
2025-03-17,BOND_B,CLEAN_PRICE,102.5559
2025-03-18,BOND_A,CLEAN_PRICE,102.0778
2025-03-18,BOND_B,CLEAN_PRICE,102.5947
2025-03-19,BOND_A,CLEAN_PRICE,102.1067
2025-03-19,BOND_B,CLEAN_PRICE,102.5754
2025-03-20,BOND_A,CLEAN_PRICE,102.1156
2025-03-20,BOND_B,CLEAN_PRICE,102.5989
2025-03-21,BOND_A,CLEAN_PRICE,102.1086
2025-03-21,BOND_B,CLEAN_PRICE,102.6273
2025-03-22,BOND_A,CLEAN_PRICE,102.1327
2025-03-22,BOND_B,CLEAN_PRICE,102.6114
2025-03-23,BOND_A,CLEAN_PRICE,102.2010
2025-03-23,BOND_B,CLEAN_PRICE,102.6788
2025-03-24,BOND_A,CLEAN_PRICE,102.1394
2025-03-24,BOND_B,CLEAN_PRICE,102.6505
2025-03-25,BOND_A,CLEAN_PRICE,102.1608
2025-03-25,BOND_B,CLEAN_PRICE,102.6897
2025-03-26,BOND_A,CLEAN_PRICE,102.2267
2025-03-26,BOND_B,CLEAN_PRICE,102.6400
2025-03-27,BOND_A,CLEAN_PRICE,102.2377
2025-03-27,BOND_B,CLEAN_PRICE,102.6422
2025-03-28,BOND_A,CLEAN_PRICE,102.1584
2025-03-28,BOND_B,CLEAN_PRICE,102.7552
2025-03-29,BOND_A,CLEAN_PRICE,102.2063
2025-03-29,BOND_B,CLEAN_PRICE,102.7203
2025-03-30,BOND_A,CLEAN_PRICE,102.2168
2025-03-30,BOND_B,CLEAN_PRICE,102.7285
2025-03-31,BOND_A,CLEAN_PRICE,102.3065
2025-03-31,BOND_B,CLEAN_PRICE,102.6321
2025-04-01,BOND_A,CLEAN_PRICE,102.2775
2025-04-01,BOND_B,CLEAN_PRICE,102.7022
2025-04-02,BOND_A,CLEAN_PRICE,102.2119
2025-04-02,BOND_B,CLEAN_PRICE,102.7568
2025-04-03,BOND_A,CLEAN_PRICE,102.2319
2025-04-03,BOND_B,CLEAN_PRICE,102.7515
2025-04-04,BOND_A,CLEAN_PRICE,102.2687
2025-04-04,BOND_B,CLEAN_PRICE,102.7588
2025-04-05,BOND_A,CLEAN_PRICE,102.2343
2025-04-05,BOND_B,CLEAN_PRICE,102.7862
2025-04-06,BOND_A,CLEAN_PRICE,102.2920
2025-04-06,BOND_B,CLEAN_PRICE,102.7964
2025-04-07,BOND_A,CLEAN_PRICE,102.3119
2025-04-07,BOND_B,CLEAN_PRICE,102.7263
2025-04-08,BOND_A,CLEAN_PRICE,102.2707
2025-04-08,BOND_B,CLEAN_PRICE,102.7730
2025-04-09,BOND_A,CLEAN_PRICE,102.3424
2025-04-09,BOND_B,CLEAN_PRICE,102.7545
2025-04-10,BOND_A,CLEAN_PRICE,102.2498
2025-04-10,BOND_B,CLEAN_PRICE,102.8283
2025-04-11,BOND_A,CLEAN_PRICE,102.2716
2025-04-11,BOND_B,CLEAN_PRICE,102.7872
2025-04-12,BOND_A,CLEAN_PRICE,102.2850
2025-04-12,BOND_B,CLEAN_PRICE,102.8242
2025-04-13,BOND_A,CLEAN_PRICE,102.3243
2025-04-13,BOND_B,CLEAN_PRICE,102.7878
2025-04-14,BOND_A,CLEAN_PRICE,102.2358
2025-04-14,BOND_B,CLEAN_PRICE,102.8407
2025-04-15,BOND_A,CLEAN_PRICE,102.2905
2025-04-15,BOND_B,CLEAN_PRICE,102.8109
2025-04-16,BOND_A,CLEAN_PRICE,102.2822
2025-04-16,BOND_B,CLEAN_PRICE,102.7951
2025-04-17,BOND_A,CLEAN_PRICE,102.2977
2025-04-17,BOND_B,CLEAN_PRICE,102.7934
2025-04-18,BOND_A,CLEAN_PRICE,102.3048
2025-04-18,BOND_B,CLEAN_PRICE,102.7763
2025-04-19,BOND_A,CLEAN_PRICE,102.3761
2025-04-19,BOND_B,CLEAN_PRICE,102.7541
2025-04-20,BOND_A,CLEAN_PRICE,102.3095
2025-04-20,BOND_B,CLEAN_PRICE,102.7591
2025-04-21,BOND_A,CLEAN_PRICE,102.3151
2025-04-21,BOND_B,CLEAN_PRICE,102.7669
2025-04-22,BOND_A,CLEAN_PRICE,102.2724
2025-04-22,BOND_B,CLEAN_PRICE,102.7681
2025-04-23,BOND_A,CLEAN_PRICE,102.3176
2025-04-23,BOND_B,CLEAN_PRICE,102.7029
2025-04-24,BOND_A,CLEAN_PRICE,102.2632
2025-04-24,BOND_B,CLEAN_PRICE,102.8297
2025-04-25,BOND_A,CLEAN_PRICE,102.2458
2025-04-25,BOND_B,CLEAN_PRICE,102.8407
2025-04-26,BOND_A,CLEAN_PRICE,102.2411
2025-04-26,BOND_B,CLEAN_PRICE,102.8162
2025-04-27,BOND_A,CLEAN_PRICE,102.2051
2025-04-27,BOND_B,CLEAN_PRICE,102.8071
2025-04-28,BOND_A,CLEAN_PRICE,102.2254
2025-04-28,BOND_B,CLEAN_PRICE,102.7427
2025-04-29,BOND_A,CLEAN_PRICE,102.2769
2025-04-29,BOND_B,CLEAN_PRICE,102.7257
2025-04-30,BOND_A,CLEAN_PRICE,102.2171
2025-04-30,BOND_B,CLEAN_PRICE,102.7637
2025-05-01,BOND_A,CLEAN_PRICE,102.2234
2025-05-01,BOND_B,CLEAN_PRICE,102.7432
2025-05-02,BOND_A,CLEAN_PRICE,102.2285
2025-05-02,BOND_B,CLEAN_PRICE,102.7016
2025-05-03,BOND_A,CLEAN_PRICE,102.1517
2025-05-03,BOND_B,CLEAN_PRICE,102.7268
2025-05-04,BOND_A,CLEAN_PRICE,102.1927
2025-05-04,BOND_B,CLEAN_PRICE,102.6625
2025-05-05,BOND_A,CLEAN_PRICE,102.1844
2025-05-05,BOND_B,CLEAN_PRICE,102.7189
2025-05-06,BOND_A,CLEAN_PRICE,102.1765
2025-05-06,BOND_B,CLEAN_PRICE,102.7038
2025-05-07,BOND_A,CLEAN_PRICE,102.2141
2025-05-07,BOND_B,CLEAN_PRICE,102.6373
2025-05-08,BOND_A,CLEAN_PRICE,102.2146
2025-05-08,BOND_B,CLEAN_PRICE,102.5644
2025-05-09,BOND_A,CLEAN_PRICE,102.1614
2025-05-09,BOND_B,CLEAN_PRICE,102.6291
2025-05-10,BOND_A,CLEAN_PRICE,102.1550
2025-05-10,BOND_B,CLEAN_PRICE,102.6562
2025-05-11,BOND_A,CLEAN_PRICE,102.0768
2025-05-11,BOND_B,CLEAN_PRICE,102.6119
2025-05-12,BOND_A,CLEAN_PRICE,102.1167
2025-05-12,BOND_B,CLEAN_PRICE,102.6157
2025-05-13,BOND_A,CLEAN_PRICE,102.0761
2025-05-13,BOND_B,CLEAN_PRICE,102.6423
2025-05-14,BOND_A,CLEAN_PRICE,102.0790
2025-05-14,BOND_B,CLEAN_PRICE,102.5814
2025-05-15,BOND_A,CLEAN_PRICE,102.0968
2025-05-15,BOND_B,CLEAN_PRICE,102.5555
2025-05-16,BOND_A,CLEAN_PRICE,102.0158
2025-05-16,BOND_B,CLEAN_PRICE,102.5869
2025-05-17,BOND_A,CLEAN_PRICE,102.0359
2025-05-17,BOND_B,CLEAN_PRICE,102.4752
2025-05-18,BOND_A,CLEAN_PRICE,102.0366
2025-05-18,BOND_B,CLEAN_PRICE,102.4817
2025-05-19,BOND_A,CLEAN_PRICE,102.0143
2025-05-19,BOND_B,CLEAN_PRICE,102.5151
2025-05-20,BOND_A,CLEAN_PRICE,101.9886
2025-05-20,BOND_B,CLEAN_PRICE,102.4447
2025-05-21,BOND_A,CLEAN_PRICE,101.9277
2025-05-21,BOND_B,CLEAN_PRICE,102.4889
2025-05-22,BOND_A,CLEAN_PRICE,101.9891
2025-05-22,BOND_B,CLEAN_PRICE,102.4025
2025-05-23,BOND_A,CLEAN_PRICE,101.9175
2025-05-23,BOND_B,CLEAN_PRICE,102.4291
2025-05-24,BOND_A,CLEAN_PRICE,101.8893
2025-05-24,BOND_B,CLEAN_PRICE,102.3961
2025-05-25,BOND_A,CLEAN_PRICE,101.8834
2025-05-25,BOND_B,CLEAN_PRICE,102.3862
2025-05-26,BOND_A,CLEAN_PRICE,101.9117
2025-05-26,BOND_B,CLEAN_PRICE,102.3823
2025-05-27,BOND_A,CLEAN_PRICE,101.8308
2025-05-27,BOND_B,CLEAN_PRICE,102.3210
2025-05-28,BOND_A,CLEAN_PRICE,101.8234
2025-05-28,BOND_B,CLEAN_PRICE,102.3335
2025-05-29,BOND_A,CLEAN_PRICE,101.7712
2025-05-29,BOND_B,CLEAN_PRICE,102.4042
2025-05-30,BOND_A,CLEAN_PRICE,101.7742
2025-05-30,BOND_B,CLEAN_PRICE,102.3178
2025-05-31,BOND_A,CLEAN_PRICE,101.8249
2025-05-31,BOND_B,CLEAN_PRICE,102.2349
2025-06-01,BOND_A,CLEAN_PRICE,101.7989
2025-06-01,BOND_B,CLEAN_PRICE,102.2416
2025-06-02,BOND_A,CLEAN_PRICE,101.7407
2025-06-02,BOND_B,CLEAN_PRICE,102.2274
2025-06-03,BOND_A,CLEAN_PRICE,101.7026
2025-06-03,BOND_B,CLEAN_PRICE,102.2153
2025-06-04,BOND_A,CLEAN_PRICE,101.6808
2025-06-04,BOND_B,CLEAN_PRICE,102.1780
2025-06-05,BOND_A,CLEAN_PRICE,101.6176
2025-06-05,BOND_B,CLEAN_PRICE,102.1740
2025-06-06,BOND_A,CLEAN_PRICE,101.7004
2025-06-06,BOND_B,CLEAN_PRICE,102.1251
2025-06-07,BOND_A,CLEAN_PRICE,101.6567
2025-06-07,BOND_B,CLEAN_PRICE,102.0810
2025-06-08,BOND_A,CLEAN_PRICE,101.6062
2025-06-08,BOND_B,CLEAN_PRICE,102.0518
2025-06-09,BOND_A,CLEAN_PRICE,101.5724
2025-06-09,BOND_B,CLEAN_PRICE,102.1123
2025-06-10,BOND_A,CLEAN_PRICE,101.5385
2025-06-10,BOND_B,CLEAN_PRICE,102.0909
2025-06-11,BOND_A,CLEAN_PRICE,101.5184
2025-06-11,BOND_B,CLEAN_PRICE,101.9927
2025-06-12,BOND_A,CLEAN_PRICE,101.4991
2025-06-12,BOND_B,CLEAN_PRICE,102.0310
2025-06-13,BOND_A,CLEAN_PRICE,101.4484
2025-06-13,BOND_B,CLEAN_PRICE,101.9799
2025-06-14,BOND_A,CLEAN_PRICE,101.4260
2025-06-14,BOND_B,CLEAN_PRICE,101.9726
2025-06-15,BOND_A,CLEAN_PRICE,101.3950
2025-06-15,BOND_B,CLEAN_PRICE,101.9524
2025-06-16,BOND_A,CLEAN_PRICE,101.3748
2025-06-16,BOND_B,CLEAN_PRICE,101.9060
2025-06-17,BOND_A,CLEAN_PRICE,101.3891
2025-06-17,BOND_B,CLEAN_PRICE,101.8994
2025-06-18,BOND_A,CLEAN_PRICE,101.3029
2025-06-18,BOND_B,CLEAN_PRICE,101.8655
2025-06-19,BOND_A,CLEAN_PRICE,101.2995
2025-06-19,BOND_B,CLEAN_PRICE,101.8163
2025-06-20,BOND_A,CLEAN_PRICE,101.2510
2025-06-20,BOND_B,CLEAN_PRICE,101.8041
2025-06-21,BOND_A,CLEAN_PRICE,101.2608
2025-06-21,BOND_B,CLEAN_PRICE,101.7878
2025-06-22,BOND_A,CLEAN_PRICE,101.1875
2025-06-22,BOND_B,CLEAN_PRICE,101.7676
2025-06-23,BOND_A,CLEAN_PRICE,101.2095
2025-06-23,BOND_B,CLEAN_PRICE,101.6558
2025-06-24,BOND_A,CLEAN_PRICE,101.2240
2025-06-24,BOND_B,CLEAN_PRICE,101.6353
2025-06-25,BOND_A,CLEAN_PRICE,101.1645
2025-06-25,BOND_B,CLEAN_PRICE,101.6884
2025-06-26,BOND_A,CLEAN_PRICE,101.1434
2025-06-26,BOND_B,CLEAN_PRICE,101.6192
2025-06-27,BOND_A,CLEAN_PRICE,101.0405
2025-06-27,BOND_B,CLEAN_PRICE,101.6422
2025-06-28,BOND_A,CLEAN_PRICE,101.0780
2025-06-28,BOND_B,CLEAN_PRICE,101.5782
2025-06-29,BOND_A,CLEAN_PRICE,101.0665
2025-06-29,BOND_B,CLEAN_PRICE,101.5752
2025-06-30,BOND_A,CLEAN_PRICE,101.0629
2025-06-30,BOND_B,CLEAN_PRICE,101.5251
2025-07-01,BOND_A,CLEAN_PRICE,100.9281
2025-07-01,BOND_B,CLEAN_PRICE,101.5508
2025-07-02,BOND_A,CLEAN_PRICE,100.9212
2025-07-02,BOND_B,CLEAN_PRICE,101.4618
2025-07-03,BOND_A,CLEAN_PRICE,100.9017
2025-07-03,BOND_B,CLEAN_PRICE,101.4552
2025-07-04,BOND_A,CLEAN_PRICE,100.8717
2025-07-04,BOND_B,CLEAN_PRICE,101.4386
2025-07-05,BOND_A,CLEAN_PRICE,100.8742
2025-07-05,BOND_B,CLEAN_PRICE,101.3796
2025-07-06,BOND_A,CLEAN_PRICE,100.8512
2025-07-06,BOND_B,CLEAN_PRICE,101.4187
2025-07-07,BOND_A,CLEAN_PRICE,100.8315
2025-07-07,BOND_B,CLEAN_PRICE,101.2778
2025-07-08,BOND_A,CLEAN_PRICE,100.8522
2025-07-08,BOND_B,CLEAN_PRICE,101.2602
2025-07-09,BOND_A,CLEAN_PRICE,100.7624
2025-07-09,BOND_B,CLEAN_PRICE,101.3138
2025-07-10,BOND_A,CLEAN_PRICE,100.6900
2025-07-10,BOND_B,CLEAN_PRICE,101.2400
2025-07-11,BOND_A,CLEAN_PRICE,100.7303
2025-07-11,BOND_B,CLEAN_PRICE,101.2058
2025-07-12,BOND_A,CLEAN_PRICE,100.7621
2025-07-12,BOND_B,CLEAN_PRICE,101.1333
2025-07-13,BOND_A,CLEAN_PRICE,100.6488
2025-07-13,BOND_B,CLEAN_PRICE,101.1243
2025-07-14,BOND_A,CLEAN_PRICE,100.5594
2025-07-14,BOND_B,CLEAN_PRICE,101.1935
2025-07-15,BOND_A,CLEAN_PRICE,100.6193
2025-07-15,BOND_B,CLEAN_PRICE,101.0793
2025-07-16,BOND_A,CLEAN_PRICE,100.5834
2025-07-16,BOND_B,CLEAN_PRICE,101.0755
2025-07-17,BOND_A,CLEAN_PRICE,100.5872
2025-07-17,BOND_B,CLEAN_PRICE,101.0265
2025-07-18,BOND_A,CLEAN_PRICE,100.4655
2025-07-18,BOND_B,CLEAN_PRICE,101.0215
2025-07-19,BOND_A,CLEAN_PRICE,100.5189
2025-07-19,BOND_B,CLEAN_PRICE,100.9531
2025-07-20,BOND_A,CLEAN_PRICE,100.4911
2025-07-20,BOND_B,CLEAN_PRICE,100.9131
2025-07-21,BOND_A,CLEAN_PRICE,100.4297
2025-07-21,BOND_B,CLEAN_PRICE,100.9436
2025-07-22,BOND_A,CLEAN_PRICE,100.4396
2025-07-22,BOND_B,CLEAN_PRICE,100.8538
2025-07-23,BOND_A,CLEAN_PRICE,100.3626
2025-07-23,BOND_B,CLEAN_PRICE,100.8948
2025-07-24,BOND_A,CLEAN_PRICE,100.3603
2025-07-24,BOND_B,CLEAN_PRICE,100.8820
2025-07-25,BOND_A,CLEAN_PRICE,100.3556
2025-07-25,BOND_B,CLEAN_PRICE,100.8236
2025-07-26,BOND_A,CLEAN_PRICE,100.2830
2025-07-26,BOND_B,CLEAN_PRICE,100.7741
2025-07-27,BOND_A,CLEAN_PRICE,100.2908
2025-07-27,BOND_B,CLEAN_PRICE,100.7598
2025-07-28,BOND_A,CLEAN_PRICE,100.2379
2025-07-28,BOND_B,CLEAN_PRICE,100.7660
2025-07-29,BOND_A,CLEAN_PRICE,100.1891
2025-07-29,BOND_B,CLEAN_PRICE,100.7699
2025-07-30,BOND_A,CLEAN_PRICE,100.1328
2025-07-30,BOND_B,CLEAN_PRICE,100.8092
2025-07-31,BOND_A,CLEAN_PRICE,100.2025
2025-07-31,BOND_B,CLEAN_PRICE,100.6848
2025-08-01,BOND_A,CLEAN_PRICE,100.2002
2025-08-01,BOND_B,CLEAN_PRICE,100.6027
2025-08-02,BOND_A,CLEAN_PRICE,100.1709
2025-08-02,BOND_B,CLEAN_PRICE,100.6444
2025-08-03,BOND_A,CLEAN_PRICE,100.0698
2025-08-03,BOND_B,CLEAN_PRICE,100.6079
2025-08-04,BOND_A,CLEAN_PRICE,100.0531
2025-08-04,BOND_B,CLEAN_PRICE,100.5641
2025-08-05,BOND_A,CLEAN_PRICE,100.0354
2025-08-05,BOND_B,CLEAN_PRICE,100.5583
2025-08-06,BOND_A,CLEAN_PRICE,100.0540
2025-08-06,BOND_B,CLEAN_PRICE,100.5127
2025-08-07,BOND_A,CLEAN_PRICE,100.0023
2025-08-07,BOND_B,CLEAN_PRICE,100.4831
2025-08-08,BOND_A,CLEAN_PRICE,100.0158
2025-08-08,BOND_B,CLEAN_PRICE,100.4721
2025-08-09,BOND_A,CLEAN_PRICE,99.9351
2025-08-09,BOND_B,CLEAN_PRICE,100.4713
2025-08-10,BOND_A,CLEAN_PRICE,99.8811
2025-08-10,BOND_B,CLEAN_PRICE,100.4282
2025-08-11,BOND_A,CLEAN_PRICE,99.9312
2025-08-11,BOND_B,CLEAN_PRICE,100.4188
2025-08-12,BOND_A,CLEAN_PRICE,99.8918
2025-08-12,BOND_B,CLEAN_PRICE,100.3813
2025-08-13,BOND_A,CLEAN_PRICE,99.8722
2025-08-13,BOND_B,CLEAN_PRICE,100.3366
2025-08-14,BOND_A,CLEAN_PRICE,99.8525
2025-08-14,BOND_B,CLEAN_PRICE,100.3379
2025-08-15,BOND_A,CLEAN_PRICE,99.8039
2025-08-15,BOND_B,CLEAN_PRICE,100.3487
2025-08-16,BOND_A,CLEAN_PRICE,99.8371
2025-08-16,BOND_B,CLEAN_PRICE,100.2750
2025-08-17,BOND_A,CLEAN_PRICE,99.7715
2025-08-17,BOND_B,CLEAN_PRICE,100.3005
2025-08-18,BOND_A,CLEAN_PRICE,99.7148
2025-08-18,BOND_B,CLEAN_PRICE,100.2888
2025-08-19,BOND_A,CLEAN_PRICE,99.7382
2025-08-19,BOND_B,CLEAN_PRICE,100.2475
2025-08-20,BOND_A,CLEAN_PRICE,99.6725
2025-08-20,BOND_B,CLEAN_PRICE,100.2540
2025-08-21,BOND_A,CLEAN_PRICE,99.6315
2025-08-21,BOND_B,CLEAN_PRICE,100.2514
2025-08-22,BOND_A,CLEAN_PRICE,99.7002
2025-08-22,BOND_B,CLEAN_PRICE,100.1583
2025-08-23,BOND_A,CLEAN_PRICE,99.6587
2025-08-23,BOND_B,CLEAN_PRICE,100.1904
2025-08-24,BOND_A,CLEAN_PRICE,99.6782
2025-08-24,BOND_B,CLEAN_PRICE,100.1381
2025-08-25,BOND_A,CLEAN_PRICE,99.6710
2025-08-25,BOND_B,CLEAN_PRICE,100.1134
2025-08-26,BOND_A,CLEAN_PRICE,99.6253
2025-08-26,BOND_B,CLEAN_PRICE,100.0418
2025-08-27,BOND_A,CLEAN_PRICE,99.5521
2025-08-27,BOND_B,CLEAN_PRICE,100.0572
2025-08-28,BOND_A,CLEAN_PRICE,99.6377
2025-08-28,BOND_B,CLEAN_PRICE,100.0229
2025-08-29,BOND_A,CLEAN_PRICE,99.5316
